"","Order","PID","MS.SubClass","MS.Zoning","Lot.Frontage","Lot.Area","Street","Alley","Lot.Shape","Land.Contour","Utilities","Lot.Config","Land.Slope","Neighborhood","Condition.1","Condition.2","Bldg.Type","House.Style","Overall.Qual","Overall.Cond","Year.Built","Year.Remod.Add","Roof.Style","Roof.Matl","Exterior.1st","Exterior.2nd","Mas.Vnr.Type","Mas.Vnr.Area","Exter.Qual","Exter.Cond","Foundation","Bsmt.Qual","Bsmt.Cond","Bsmt.Exposure","BsmtFin.Type.1","BsmtFin.SF.1","BsmtFin.Type.2","BsmtFin.SF.2","Bsmt.Unf.SF","Total.Bsmt.SF","Heating","Heating.QC","Central.Air","Electrical","X1st.Flr.SF","X2nd.Flr.SF","Low.Qual.Fin.SF","Gr.Liv.Area","Bsmt.Full.Bath","Bsmt.Half.Bath","Full.Bath","Half.Bath","Bedroom.AbvGr","Kitchen.AbvGr","Kitchen.Qual","TotRms.AbvGrd","Functional","Fireplaces","Fireplace.Qu","Garage.Type","Garage.Yr.Blt","Garage.Finish","Garage.Cars","Garage.Area","Garage.Qual","Garage.Cond","Paved.Drive","Wood.Deck.SF","Open.Porch.SF","Enclosed.Porch","X3Ssn.Porch","Screen.Porch","Pool.Area","Pool.QC","Fence","Misc.Feature","Misc.Val","Mo.Sold","Yr.Sold","Sale.Type","Sale.Condition","SalePrice"
"69",69,528458070,60,"FV",72,8640,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",7,5,2009,2009,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","Mn","GLQ",24,"Unf",0,732,756,"GasA","Ex","Y","SBrkr",764,783,0,1547,0,0,2,1,3,1,"Gd",7,"Typ",0,NA,"Attchd",2009,"Unf",2,614,"TA","TA","Y",169,45,0,0,0,0,NA,NA,NA,0,6,2010,"Con","Normal",215200
"70",70,528458110,20,"FV",75,9000,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",8,5,2008,2008,"Gable","CompShg","VinylSd","VinylSd","Stone",36,"Gd","TA","PConc","Gd","TA","Av","GLQ",1078,"Unf",0,488,1566,"GasA","Ex","Y","SBrkr",1566,0,0,1566,1,0,2,0,3,1,"Gd",7,"Typ",0,NA,"Attchd",2008,"RFn",2,750,"TA","TA","Y",144,168,0,0,0,0,NA,NA,NA,0,4,2010,"WD ","Normal",262500
"72",72,528480090,20,"FV",84,10440,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","Somerst","Norm","Norm","1Fam","1Story",6,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Ex","TA","No","GLQ",1414,"Unf",0,54,1468,"GasA","Ex","Y","SBrkr",1468,0,0,1468,1,0,2,0,2,1,"Gd",6,"Typ",1,"Gd","Attchd",2005,"Fin",2,528,"TA","TA","Y",0,102,0,0,216,0,NA,NA,NA,0,5,2010,"WD ","Normal",271500
"73",73,531367050,60,"RL",76,10142,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","2Story",7,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",656,"Unf",0,300,956,"GasA","Ex","Y","SBrkr",956,1128,0,2084,1,0,2,1,4,1,"Gd",8,"Typ",0,NA,"BuiltIn",2004,"RFn",2,618,"TA","TA","Y",0,45,0,0,0,0,NA,NA,NA,0,1,2010,"WD ","Normal",233000
"75",75,531380080,60,"RL",NA,8880,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","2Story",7,5,1994,2002,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",695,"Unf",0,253,948,"GasA","Ex","Y","SBrkr",1222,888,0,2110,1,0,2,1,3,1,"Gd",8,"Typ",2,"Fa","Attchd",1994,"RFn",2,463,"TA","TA","Y",0,130,0,0,0,0,NA,NA,NA,0,5,2010,"WD ","Normal",205000
"76",76,531451110,120,"RL",50,8012,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","TwnhsE","1Story",6,5,1980,1980,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","Gd","TA","No","BLQ",543,"BLQ",119,261,923,"GasA","TA","Y","SBrkr",923,0,0,923,0,0,2,0,2,1,"TA",5,"Typ",1,"TA","Attchd",1980,"RFn",1,264,"TA","TA","Y",80,0,0,0,0,0,NA,NA,NA,0,5,2010,"WD ","Normal",143000
"78",78,531452020,120,"RL",55,7892,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","TwnhsE","1Story",6,5,1979,1979,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","Gd","TA","No","Unf",0,"Unf",0,918,918,"GasA","TA","Y","SBrkr",918,0,0,918,0,0,2,0,2,1,"TA",5,"Typ",1,"TA","Attchd",1979,"Unf",1,264,"TA","TA","Y",28,0,0,0,0,0,NA,NA,NA,0,4,2010,"WD ","Normal",99500
"79",79,531452050,120,"RL",50,7175,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","TwnhsE","1Story",6,5,1984,1984,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","Gd","TA","No","ALQ",623,"LwQ",121,0,744,"GasA","TA","Y","SBrkr",752,0,0,752,1,0,1,0,2,1,"TA",4,"Typ",0,NA,"Attchd",1984,"Unf",1,264,"TA","TA","Y",353,0,0,0,90,0,NA,"MnPrv",NA,0,2,2010,"WD ","Normal",125000
"80",80,531452180,60,"RL",NA,9453,"Pave",NA,"IR1","Lvl","AllPub","CulDSac","Gtl","SawyerW","RRNe","Norm","1Fam","2Story",7,7,1993,2003,"Gable","CompShg","HdBoard","HdBoard","None",0,"Gd","TA","PConc","Gd","TA","No","BLQ",402,"Unf",0,594,996,"GasA","Ex","Y","SBrkr",1014,730,0,1744,0,0,2,1,3,1,"Gd",7,"Typ",0,NA,"Attchd",1993,"RFn",2,457,"TA","TA","Y",370,70,0,238,0,0,NA,NA,NA,0,2,2010,"WD ","Normal",194500
"81",81,531453010,20,"RL",81,9672,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","SawyerW","Norm","Norm","1Fam","1Story",6,5,1984,1985,"Hip","CompShg","HdBoard","Plywood","None",0,"TA","TA","PConc","Gd","TA","No","GLQ",338,"Unf",0,702,1040,"GasA","TA","Y","SBrkr",1097,0,0,1097,0,0,2,0,3,1,"TA",6,"Typ",0,NA,"Attchd",1986,"Unf",2,480,"TA","TA","Y",0,0,0,0,0,0,NA,"GdPrv",NA,0,5,2010,"WD ","Normal",152000
"82",82,531453040,60,"RL",70,8400,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","2Story",6,6,1980,1981,"Gable","CompShg","HdBoard","HdBoard","BrkFace",130,"TA","TA","CBlock","Gd","TA","No","Unf",0,"Unf",0,650,650,"GasA","TA","Y","SBrkr",888,676,0,1564,0,0,2,1,3,1,"TA",7,"Typ",1,"TA","Attchd",1980,"Unf",2,476,"TA","TA","Y",0,50,0,0,204,0,NA,"MnPrv",NA,0,4,2010,"WD ","Normal",171000
"83",83,531477050,30,"RH",70,9800,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","SawyerW","Feedr","Norm","1Fam","1Story",5,5,1920,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","Fa","BrkTil","TA","TA","No","Unf",0,"Unf",0,816,816,"GasA","TA","N","FuseA",1012,0,0,1012,0,0,1,0,2,1,"TA",5,"Typ",0,NA,"Detchd",1920,"Unf",1,429,"TA","TA","Y",121,0,80,0,0,0,NA,NA,NA,0,4,2010,"WD ","Normal",67500
"84",84,532351140,90,"RM",68,8930,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Sawyer","RRAe","Norm","Duplex","1.5Fin",6,5,1978,1978,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","Slab",NA,NA,NA,NA,0,NA,0,0,0,"GasA","TA","Y","SBrkr",1318,584,0,1902,0,0,2,0,4,2,"TA",8,"Typ",0,NA,"Attchd",1978,"Unf",2,539,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,4,2010,"WD ","Normal",112000
"86",86,532376160,20,"RL",65,8450,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Sawyer","RRAe","Norm","1Fam","1Story",5,8,1965,2009,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","CBlock","TA","TA","No","GLQ",553,"BLQ",117,224,894,"GasA","Ex","Y","SBrkr",894,0,0,894,1,0,1,0,3,1,"TA",5,"Typ",1,"Gd","Detchd",1973,"Unf",1,336,"TA","TA","Y",416,144,0,0,0,0,NA,"MnPrv",NA,0,4,2010,"WD ","Normal",138500
"87",87,532377060,20,"RL",NA,9819,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,5,1967,1967,"Gable","CompShg","MetalSd","MetalSd","BrkFace",31,"TA","Gd","CBlock","TA","TA","No","BLQ",450,"Unf",0,432,882,"GasA","TA","Y","SBrkr",900,0,0,900,0,0,1,0,3,1,"TA",5,"Typ",0,NA,"Detchd",1970,"Unf",1,280,"TA","TA","Y",0,0,0,0,0,0,NA,"MnPrv",NA,0,2,2010,"WD ","Normal",122000
"90",90,532479070,20,"RL",39,15410,"Pave",NA,"IR1","Lvl","AllPub","CulDSac","Gtl","Sawyer","RRNe","Norm","1Fam","1Story",6,6,1974,2002,"Hip","CompShg","Plywood","Plywood","BrkCmn",250,"TA","Gd","CBlock","TA","TA","Gd","BLQ",126,"GLQ",859,223,1208,"GasA","Ex","Y","SBrkr",1494,0,0,1494,1,0,2,0,3,1,"TA",7,"Typ",2,"Fa","Attchd",1974,"Fin",2,461,"TA","TA","Y",296,0,186,0,0,0,NA,"GdPrv",NA,0,4,2010,"WD ","Abnorml",169000
"91",91,533130020,60,"RL",107,10186,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",7,5,1992,1992,"Gable","CompShg","HdBoard","HdBoard","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",674,"Unf",0,76,750,"GasA","Ex","Y","SBrkr",1061,862,0,1923,1,0,2,1,3,1,"Gd",8,"Typ",1,"TA","Attchd",1992,"RFn",2,564,"TA","TA","Y",240,39,0,0,0,0,NA,NA,NA,0,6,2010,"WD ","Normal",190000
"92",92,533130130,60,"RL",85,13143,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",8,5,1993,1993,"Gable","CompShg","HdBoard","ImStucc","BrkFace",504,"Gd","TA","PConc","Gd","TA","No","LwQ",250,"GLQ",981,0,1231,"GasA","Ex","Y","SBrkr",1251,1098,0,2349,1,0,2,1,4,1,"Gd",9,"Typ",1,"TA","Attchd",1993,"RFn",3,762,"TA","TA","Y",32,130,0,0,0,0,NA,NA,NA,0,6,2010,"WD ","Normal",362500
"93",93,533130160,60,"RL",88,11134,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",8,5,1992,1993,"Gable","CompShg","HdBoard","HdBoard","BrkFace",180,"Gd","TA","PConc","Gd","TA","No","GLQ",1129,"Unf",0,261,1390,"GasA","Ex","Y","SBrkr",1402,823,0,2225,1,0,2,1,4,1,"Gd",7,"Typ",1,"TA","Attchd",1992,"RFn",3,713,"TA","TA","Y",198,30,0,0,0,0,NA,NA,NA,0,6,2010,"WD ","Normal",285000
"94",94,533205060,120,"FV",25,4835,"Pave",NA,"IR1","Lvl","AllPub","CulDSac","Gtl","Somerst","Norm","Norm","TwnhsE","1Story",7,5,2004,2005,"Gable","CompShg","MetalSd","MetalSd","None",0,"Gd","TA","PConc","Ex","TA","Av","GLQ",1298,"Unf",0,190,1488,"GasA","Ex","Y","SBrkr",1488,0,0,1488,1,0,2,0,2,1,"Gd",6,"Typ",1,"Gd","Attchd",2004,"Fin",2,506,"TA","TA","Y",168,50,0,0,0,0,NA,NA,NA,0,3,2010,"WD ","Normal",260000
"96",96,533210060,160,"FV",30,3215,"Pave","Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",7,5,2004,2004,"Gable","CompShg","MetalSd","MetalSd","BrkFace",120,"Gd","TA","PConc","Gd","TA","Av","GLQ",280,"Unf",0,320,600,"GasA","Ex","Y","SBrkr",600,600,0,1200,0,0,2,1,2,1,"Gd",4,"Typ",0,NA,"Detchd",2004,"RFn",2,480,"TA","TA","Y",0,172,0,0,0,0,NA,NA,NA,0,4,2010,"ConLD","Normal",155000
"97",97,533212010,160,"FV",30,3182,"Pave","Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",7,5,2004,2005,"Gable","CompShg","MetalSd","MetalSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,600,600,"GasA","Ex","Y","SBrkr",600,600,0,1200,0,0,2,1,2,1,"Gd",4,"Typ",0,NA,"Detchd",2004,"RFn",2,480,"TA","TA","Y",0,172,0,0,0,0,NA,NA,NA,0,6,2010,"WD ","Normal",151000
"98",98,533212020,160,"FV",24,2544,"Pave","Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","Twnhs","2Story",7,5,2004,2005,"Gable","CompShg","MetalSd","MetalSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",368,"ALQ",42,190,600,"GasA","Ex","Y","SBrkr",600,600,0,1200,1,0,2,1,2,1,"Gd",4,"Typ",0,NA,"Detchd",2004,"RFn",2,480,"TA","TA","Y",0,172,0,0,0,0,NA,NA,NA,0,2,2010,"WD ","Normal",149500
"101",101,533221090,160,"FV",NA,2117,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","Twnhs","2Story",6,5,2000,2000,"Gable","CompShg","MetalSd","MetalSd","BrkFace",216,"Gd","TA","PConc","Gd","TA","No","GLQ",378,"Unf",0,378,756,"GasA","Ex","Y","SBrkr",769,804,0,1573,0,0,2,1,3,1,"Gd",5,"Typ",0,NA,"Detchd",2000,"Unf",2,440,"TA","TA","Y",0,32,0,0,0,0,NA,NA,NA,0,6,2010,"WD ","Normal",177500
"102",102,533221110,160,"FV",NA,2980,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",6,5,2000,2000,"Gable","CompShg","MetalSd","MetalSd","BrkFace",1159,"Gd","TA","PConc","Gd","TA","No","GLQ",466,"Unf",0,290,756,"GasA","Ex","Y","SBrkr",756,756,0,1512,1,0,2,1,2,1,"Gd",5,"Typ",0,NA,"Detchd",2000,"Unf",2,440,"TA","TA","Y",0,32,0,0,0,0,NA,NA,NA,0,5,2010,"WD ","Normal",177000
"103",103,533223020,160,"FV",24,2572,"Pave",NA,"Reg","Lvl","AllPub","FR2","Gtl","Somerst","Norm","Norm","Twnhs","2Story",7,5,1999,1999,"Hip","CompShg","MetalSd","MetalSd","None",0,"Gd","TA","PConc","Gd","TA","No","ALQ",604,"Unf",0,92,696,"GasA","Ex","Y","SBrkr",696,720,0,1416,1,0,2,1,3,1,"Gd",6,"Typ",0,NA,"Detchd",1999,"Unf",2,484,"TA","TA","Y",0,44,0,0,0,0,NA,NA,NA,0,5,2010,"WD ","Normal",155000
"104",104,533223100,160,"FV",NA,2403,"Pave",NA,"IR1","Lvl","AllPub","FR2","Gtl","Somerst","Norm","Norm","TwnhsE","2Story",7,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",244,"Unf",0,286,530,"GasA","Ex","Y","SBrkr",530,550,0,1080,0,0,2,1,2,1,"Gd",4,"Typ",0,NA,"Attchd",2003,"RFn",2,496,"TA","TA","Y",0,50,0,0,0,0,NA,NA,NA,0,6,2010,"WD ","Normal",147110
"107",107,533253060,120,"RL",30,4420,"Pave",NA,"IR1","Lvl","AllPub","CulDSac","Gtl","Greens","Norm","Norm","TwnhsE","1Story",8,5,1980,1980,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Gd","TA","CBlock","Gd","TA","Gd","GLQ",728,"Unf",0,0,728,"GasA","TA","Y","SBrkr",788,0,0,788,1,0,1,0,1,1,"Gd",3,"Typ",1,"TA","Detchd",1980,"Fin",2,484,"TA","TA","Y",133,42,0,0,0,0,NA,NA,NA,0,6,2010,"WD ","Normal",155000
"109",109,533352170,60,"RL",NA,13517,"Pave",NA,"IR1","Lvl","AllPub","CulDSac","Gtl","Sawyer","RRAe","Norm","1Fam","2Story",6,8,1976,2005,"Gable","CompShg","HdBoard","Plywood","BrkFace",289,"Gd","TA","CBlock","TA","TA","No","GLQ",533,"Unf",0,192,725,"GasA","Ex","Y","SBrkr",725,754,0,1479,0,0,2,1,3,1,"Gd",6,"Typ",0,NA,"Attchd",1976,"RFn",2,475,"TA","TA","Y",0,44,0,0,0,0,NA,NA,NA,0,3,2010,"WD ","Normal",130500
"110",110,534102025,20,"FV",80,8000,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",7,5,2002,2002,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",833,"Unf",0,659,1492,"GasA","Ex","Y","SBrkr",1492,0,0,1492,1,0,2,0,3,1,"Gd",6,"Typ",1,"Gd","Attchd",2002,"RFn",2,596,"TA","TA","Y",277,137,0,0,0,0,NA,NA,NA,0,4,2010,"WD ","Normal",230000
"111",111,534129040,20,"RL",NA,10456,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",6,6,1967,1967,"Hip","CompShg","HdBoard","HdBoard","BrkFace",120,"TA","TA","CBlock","TA","TA","No","GLQ",506,"Unf",0,1323,1829,"GasA","Gd","Y","SBrkr",1829,0,0,1829,1,0,2,0,4,1,"TA",8,"Typ",0,NA,"Attchd",1967,"RFn",2,535,"TA","TA","Y",0,76,0,0,0,0,NA,NA,NA,0,5,2010,"WD ","Normal",218500
"112",112,534151175,60,"RL",80,10791,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","2Story",6,5,1993,1993,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","PConc","Gd","TA","Mn","GLQ",1137,"Unf",0,143,1280,"GasA","Ex","Y","SBrkr",1280,1215,0,2495,1,0,2,1,4,1,"Gd",9,"Typ",1,"TA","Attchd",1993,"Unf",2,660,"TA","TA","Y",224,32,0,0,0,0,NA,NA,NA,0,3,2010,"WD ","Normal",243500
"113",113,534152050,20,"RL",NA,10603,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",6,7,1977,2001,"Gable","CompShg","Plywood","Plywood","BrkFace",28,"TA","TA","PConc","TA","TA","Mn","ALQ",1200,"Unf",0,410,1610,"GasA","Gd","Y","SBrkr",1610,0,0,1610,1,0,2,0,3,1,"Gd",6,"Typ",2,"TA","Attchd",1977,"RFn",2,480,"TA","TA","Y",168,68,0,0,0,0,NA,NA,NA,0,2,2010,"WD ","Normal",205000
"114",114,534152070,50,"RL",NA,18837,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1.5Fin",6,5,1978,1978,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","PConc","Gd","TA","Mn","ALQ",687,"LwQ",46,491,1224,"GasA","TA","Y","SBrkr",1287,604,0,1891,0,1,3,0,3,1,"TA",7,"Typ",1,"TA","Attchd",1978,"RFn",2,678,"TA","TA","Y",0,69,0,0,0,0,NA,NA,NA,0,4,2010,"WD ","Normal",212500
"115",115,534152100,60,"RL",80,10421,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","2Story",7,5,1988,1988,"Gable","CompShg","HdBoard","HdBoard","BrkFace",42,"TA","TA","CBlock","Gd","TA","No","GLQ",394,"Unf",0,586,980,"GasA","TA","Y","SBrkr",980,734,0,1714,0,0,2,1,3,1,"TA",7,"Typ",1,"TA","Attchd",1988,"Unf",2,496,"TA","TA","Y",228,66,156,0,0,0,NA,"MnPrv","Shed",500,3,2010,"WD ","Normal",196500
"116",116,534176060,20,"RL",78,9360,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",6,7,1972,2006,"Hip","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",982,"Unf",0,179,1161,"GasA","TA","Y","SBrkr",1381,0,0,1381,1,0,1,1,3,1,"Gd",5,"Typ",1,"TA","Attchd",1972,"RFn",2,676,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,3,2010,"WD ","Normal",197500
"117",117,534176230,60,"RL",80,9600,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","2Story",6,6,1971,1971,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",329,"Unf",0,386,715,"GasA","TA","Y","SBrkr",930,715,0,1645,0,0,1,2,4,1,"TA",7,"Typ",0,NA,"Attchd",1971,"RFn",2,441,"TA","TA","Y",0,78,0,0,0,0,NA,"GdWo",NA,0,6,2010,"WD ","Normal",171000
"118",118,534202160,20,"RL",80,9600,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1966,1966,"Hip","CompShg","VinylSd","VinylSd","BrkFace",172,"TA","TA","CBlock","TA","TA","No","Rec",698,"Unf",0,534,1232,"GasA","TA","Y","SBrkr",1232,0,0,1232,1,0,1,1,3,1,"TA",6,"Typ",0,NA,"Attchd",1966,"RFn",2,490,"TA","TA","Y",0,224,0,0,0,0,NA,NA,NA,0,4,2010,"WD ","Normal",142250
"121",121,534401110,20,"RL",90,9900,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1966,1966,"Hip","CompShg","HdBoard","HdBoard","None",0,"TA","TA","PConc","Gd","TA","No","BLQ",1059,"Unf",0,150,1209,"GasA","Gd","Y","SBrkr",1209,0,0,1209,1,0,1,0,3,1,"TA",6,"Typ",0,NA,"Attchd",1966,"RFn",2,504,"TA","TA","Y",0,0,120,0,0,0,NA,NA,NA,0,4,2010,"ConLD","Normal",159000
"123",123,534403360,80,"RL",NA,10600,"Pave","Pave","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","SLvl",6,5,1964,1964,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,533,533,"GasA","TA","Y","SBrkr",1131,644,0,1775,0,0,2,0,3,1,"TA",8,"Typ",0,NA,"Attchd",1964,"Unf",2,480,"TA","TA","Y",0,172,0,0,0,0,NA,NA,NA,0,5,2010,"COD","Family",136300
"124",124,534403410,80,"RL",NA,14112,"Pave",NA,"IR1","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","SLvl",5,7,1964,1964,"Hip","CompShg","Wd Sdng","HdBoard","BrkFace",86,"TA","TA","PConc","TA","TA","Av","GLQ",1014,"Unf",0,138,1152,"GasA","TA","Y","SBrkr",1152,0,0,1152,1,0,1,0,3,1,"TA",6,"Typ",1,"Gd","Attchd",1964,"RFn",2,484,"TA","TA","Y",227,0,0,0,0,0,NA,NA,NA,0,4,2010,"WD ","Normal",180500
"125",125,534425310,85,"RL",80,8800,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Feedr","Norm","1Fam","SFoyer",6,7,1963,1963,"Gable","CompShg","MetalSd","MetalSd","BrkFace",156,"TA","Gd","PConc","TA","TA","Gd","GLQ",763,"Unf",0,173,936,"GasA","Ex","Y","SBrkr",1054,0,0,1054,1,0,1,0,3,1,"Gd",6,"Typ",0,NA,"Attchd",1963,"RFn",2,480,"TA","TA","Y",120,0,0,0,0,0,NA,"MnPrv",NA,0,5,2010,"WD ","Abnorml",137500
"126",126,534427010,90,"RL",98,13260,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","Duplex","1Story",5,6,1962,2001,"Hip","CompShg","HdBoard","HdBoard","BrkFace",144,"TA","TA","CBlock","TA","TA","No","BLQ",1500,"Unf",0,228,1728,"GasA","TA","Y","SBrkr",1728,0,0,1728,2,0,2,0,6,2,"TA",10,"Typ",0,NA,NA,NA,NA,0,0,NA,NA,"Y",0,0,0,0,0,0,NA,NA,NA,0,1,2010,"Oth","Abnorml",84900
"128",128,534431050,50,"RL",68,9724,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1.5Fin",5,7,1952,2002,"Gable","CompShg","MetalSd","MetalSd","BrkFace",265,"Gd","TA","CBlock","TA","TA","No","LwQ",670,"Unf",0,470,1140,"GasA","Gd","Y","SBrkr",1929,532,0,2461,0,0,2,0,3,1,"TA",7,"Min2",2,"Gd","Detchd",1994,"Unf",2,400,"TA","TA","Y",0,0,0,0,0,0,NA,"GdWo",NA,0,3,2010,"WD ","Normal",197600
"129",129,534431070,50,"RL",120,17360,"Pave",NA,"Reg","Lvl","AllPub","Corner","Gtl","NAmes","Artery","Norm","1Fam","1.5Fin",6,6,1949,1950,"Gable","CompShg","MetalSd","MetalSd","Stone",340,"TA","Gd","CBlock","TA","TA","No","Rec",300,"Unf",0,482,782,"GasA","TA","Y","SBrkr",1019,537,0,1556,0,0,2,0,3,1,"TA",6,"Typ",1,"Gd","Attchd",1949,"Unf",2,470,"TA","TA","Y",0,0,150,0,0,0,NA,NA,NA,0,1,2010,"WD ","Normal",172500
"131",131,534451150,30,"RL",55,5350,"Pave",NA,"IR1","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1Story",3,2,1940,1966,"Gable","CompShg","Wd Sdng","Plywood","None",0,"TA","Po","CBlock","TA","TA","No","Unf",0,"Unf",0,728,728,"GasA","Ex","Y","SBrkr",1306,0,0,1306,0,0,1,0,3,1,"Fa",6,"Mod",0,NA,NA,NA,NA,0,0,NA,NA,"Y",263,0,0,0,0,0,NA,"GdWo","Shed",450,5,2010,"WD ","Normal",76500
"134",134,534479320,20,"RL",78,7800,"Pave",NA,"Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1954,1954,"Gable","CompShg","HdBoard","HdBoard","BrkFace",200,"TA","TA","PConc","TA","TA","No","LwQ",540,"Unf",0,728,1268,"GasA","Gd","Y","SBrkr",1268,0,0,1268,0,0,1,0,2,1,"TA",7,"Typ",1,"Gd","Attchd",1954,"Fin",1,244,"TA","TA","Y",0,98,0,0,0,0,NA,NA,NA,0,3,2010,"WD ","Normal",132000
